seed,class_mean,class_q50,class_q90,class_q95,class_q99,class_max,class_zero_frac,class_var_mean,at_risk_share_total,top5_share_students,student_zero_frac,control_days_total,control_activation_count,control_day_frac,trigger_day_frac,incidents_mean_control_on,incidents_mean_control_off,trigger_day_mean_incidents,next_day_after_trigger_mean_incidents,mean_drop_after_trigger
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
2,3.216666666666667,2.0,8.0,10.0,18.870000000000175,29.0,0.2361111111111111,5.009684356372768,0.5785837651122625,0.4533678756476684,0.19,67,28,0.7444444444444445,0.3111111111111111,11.746268656716419,16.130434782608695,22.714285714285715,12.571428571428571,10.142857142857144
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
